Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References,Status,Status Date
13002,NJ,New Jersey's National Electric Vehicle Infrastructure (NEVI) Planning,"The U.S. Department of Transportation's (DOT) [NEVI Formula
Program](https://afdc.energy.gov/laws/12744) requires the New Jersey
Department of Transportation (NJDOT) to submit an annual EV
Infrastructure Deployment Plan (Plan) to the DOT and U.S. Department of
Energy (DOE) [Joint Office of Energy and
Transportation](https://driveelectric.gov) (Joint Office), describing
how the state intends to distribute NEVI funds. The submitted plans must
be established according to [NEVI
guidance](https://www.fhwa.dot.gov/environment/alternative_fuel_corridors/nominations/90d_nevi_formula_program_guidance.pdf).

For more information about New Jersey's NEVI planning process, see the
New Jersey Department of Environmental Protection [Infrastructure
Investment and Jobs Act](https://www.nj.gov/dep/drivegreen/iija.html)
website. To review New Jersey's NEVI plan, see the Joint Office [State
Plans for EV Charging](https://driveelectric.gov/state-plans/) website.
",,,false,3,State Incentives,"",2022-09-27 19:49:09 UTC,,,,"",ELEC|PHEV,GNT,"",GOV,"",,
13003,GA,Georgia's National Electric Vehicle Infrastructure (NEVI) Planning,"The U.S. Department of Transportation's (DOT) [NEVI Formula
Program](https://afdc.energy.gov/laws/12744) requires the Georgia
Department of Transportation (GDOT) to submit an annual EV
Infrastructure Deployment Plan (Plan) to the DOT and U.S. Department of
Energy (DOE) [Joint Office of Energy and
Transportation](https://driveelectric.gov) (Joint Office), describing
how the state intends to distribute NEVI funds. The submitted plans must
be established according to [NEVI
guidance](https://www.fhwa.dot.gov/environment/alternative_fuel_corridors/nominations/90d_nevi_formula_program_guidance.pdf).

For more information about Georgia's NEVI planning process, see the GDOT
[Electric Vehicle Infrastructure
Deployment](https://nevi-gdot.hub.arcgis.com/) website. To review
Georgia's NEVI plan, see the Joint Office [State Plans for EV
Charging](https://driveelectric.gov/state-plans/) website.
",,,false,3,State Incentives,"",2022-09-14 20:26:22 UTC,,,,"",ELEC|PHEV,GNT,"",GOV,"",,
13004,MO,Electric Vehicle (EV) Charger Rebate – Kirkwood Electric,"Kirkwood Electric offers residential and business customers a \$300
rebate for the installation of a Level 2 EV charger. Applicants are
limited to one rebate per location annually. For more information, see
the [Kirkwood Electric Energy
Efficiency](https://www.kirkwoodelectric.org/residential/energy-efficiency)
website.
",,,false,35,Utility / Private Incentives,"",2022-08-08 14:03:10 UTC,,,,"",ELEC|PHEV,RBATE,"",FLEET|IND,"",,
13007,AZ,Residential Electric Vehicle (EV) Charging Station Rebate - Salt River Project (SRP),"SRP offers residential customers a \$250 rebate for the purchase of a
qualifying Level 2 EV charging station. A \$50 bill credit is available
for customers who join the SRP [EV
Community](https://www.srpnet.com/energy-savings-rebates/home/join-ev-community).
For more information, including eligibility requirements, see the SRP
[EV Benefits and
Savings](https://www.srpnet.com/energy-savings-rebates/home/ev-benefits-savings)
website.
",,,false,45,Utility / Private Incentives,"",2022-08-11 14:19:58 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,"",,
13016,AZ,Electric Vehicle (EV) Charging Program - Arizona Public Service Company (APS),"Customers who enroll in the APS Smart Charge Program may earn a \$25
bill credit enrollment credit and an additional \$5 monthly
participation incentive. For more information, including eligibility
requirements, see the APS
[SmartCharge](https://www.smartevrewards.com/aps/) website.
",,,false,42,Utility / Private Incentives,"",2022-08-11 23:14:10 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,"",,
13023,NC,Multifamily Electric Vehicle (EV) Charging Station Pilot Program - Duke Energy,"Duke Energy offers free EV charging station equipment, installation,
maintenance, warranty, and network connection services to residents of
multifamily dwellings through the Park & Plug Program. Participation is
limited and available on a first-come, first-served basis. For more
information, see the Duke Energy [Multifamily Location EV
Charging](https://www.duke-energy.com/business/products/park-and-plug/multi-unit-dwelling-chargers)
website.
",,,false,28,Utility / Private Incentives,"",2022-08-12 00:29:21 UTC,,,,"",ELEC|PHEV,OTHER,"",FLEET|MUD,"",,
13025,MA,Fleet Electrification Assessment – National Grid,"National Grid offers advisory services to publicly owned fleets to
analyze fleet electrification opportunities. Eligible applicants must be
National Grid customers and include municipal, school bus, public
transit, and state and federal government fleets. For more information,
see the National Grid [Fleet Advisory Services
Program](https://fleetadvisoryma.nationalgrid.com/) website.
",,,false,14,Utility / Private Incentives,"",2022-08-13 01:20:02 UTC,,,,"",ELEC|PHEV,OTHER,"",AFP|GOV|TRANS,"",,
13026,MI,Fleet Electrification Assessment – Consumers Energy,"Consumers Energy offers advisory services to fleets to analyze fleet
electrification opportunities. Eligible applicants must be Consumers
Energy customers and include any organization with light-, medium-, or
heavy-duty fleet vehicles. For more information, see the Consumers
Energy
[PowerMIFleet](https://www.consumersenergy.com/business/products-and-services/powermifleet#eligibility-requirements-section)
website.
",,,false,35,Utility / Private Incentives,"",2022-08-13 01:23:32 UTC,,,,"",ELEC|PHEV,OTHER,"",AFP|FLEET|GOV|TRANS,"",,
13027,NY,Fleet Electrification Assessment – Central Hudson,"Central Hudson offers advisory services to fleets to analyze fleet
electrification opportunities. Eligible applicants must be Central
Hudson customers and include any commercial, utility, private, or
government entity with light-, medium-, or heavy-duty fleet vehicles.
For more information, see the Central Hudson [Fleet Assessment
Services](https://www.cenhud.com/en/my-energy/electric-vehicles/green-your-fleet/fleet-assessment-services/)
website.
",,,false,25,Utility / Private Incentives,"",2022-08-13 01:26:09 UTC,,,,"",ELEC|PHEV,OTHER,"",AFP|FLEET|GOV|TRANS,"",,
13028,PA,Fleet Electrification Assessment – Duquesne Light Company (DLC),"DLC offers advisory services to fleets to analyze fleet electrification
opportunities. Eligible applicants must be DLC customers and include any
commercial, municipal, or non-profit organization with light-, medium-,
or heavy-duty fleet vehicles. For more information, see the DLC [Fleet
Electrification](https://www.duquesnelight.com/energy-money-savings/electric-vehicles/electricfleet)
website.
",,,false,52,Utility / Private Incentives,"",2022-08-13 01:39:09 UTC,,,,"",ELEC|PHEV,OTHER,"",AFP|FLEET|GOV|OTHER|TRANS,"",,
13029,RI,Fleet Zero Emission Vehicle (ZEV) Rebates,"The Driving Rhode Island to Vehicle Electrification Fleet (DRIVE EV
Fleet) program offers rebates of up to \$1,500 for the purchase or lease
of a new ZEV and \$1,000 for the purchase or lease of a pre-owned ZEV.
New vehicles may not have a purchase price above \$60,000, and pre-owned
vehicles may not have a purchase price above \$40,000. All eligible
vehicles must be purchased on or after July 7, 2022. An additional
rebate of \$500 per vehicle is available for applicants located in
high-asthma communities. ZEVs include all-electric vehicles and hydrogen
fuel cell electric vehicles. Eligible applicants include small
businesses with less than 500 employees, non-profit organizations, state
and local government agencies, school districts, and public libraries.
Rebates are available on a first-come, first-served basis. Applicants
may receive a maximum of five rebates every two years. For more
information, including a list of high-asthma communities, see the [DRIVE
EV Fleet](https://drive.ri.gov/ev-programs/drive-fleet) website.
",,,false,15,State Incentives,"",2022-08-13 02:01:20 UTC,,,,"",ELEC|HY,RBATE,"",FLEET|GOV|OTHER|TRANS,"",,
13032,CT,Electric Vehicle (EV) Charger Grants,"The Connecticut Department of Energy and Environmental Protection (DEEP)
allocates a portion of its designated funds from the [Volkswagen (VW)
Environmental Mitigation
Trust](https://www.epa.gov/enforcement/volkswagen-clean-air-act-civil-settlement)
for the deployment of public Level 1, Level 2, and direct current fast
charging (DC Fast) stations through the Diesel Emissions Mitigation
Program (Program). The Program provides funding in the following
amounts:

Applicant Type

Funding Amount

Municipalities, state agencies, and other public entities

Up to 65% of the cost to purchase, install, and maintain EV chargers for
public, government fleet, or government employee use

Non-government entities

Up to 60% of the cost to purchase, install, and maintain publicly
available EV chargers

Priority will be given to projects located in [environmental justice
communities](https://portal.ct.gov/DEEP/Environmental-Justice/Environmental-Justice-Communities).
For more information, including additional eligibility requirements, see
the DEEP [VW Grant
Information](https://portal.ct.gov/DEEP/Air/Mobile-Sources/VW/VW-Settlement---Grants)
website.
",,,false,15,State Incentives,"",2022-08-13 18:51:34 UTC,,,,"",ELEC|PHEV,GNT,"",STATION|FLEET|GOV|TRANS,"",,
13034,US,Electric Vehicle (EV) Charging and Clean Transportation Grants,"The U.S. Department of Energy (DOE) provides grants for transportation
decarbonization research projects. Priority will be given to projects
that include:

-   Cost-effective deployment of EV charging for those without access to
    home charging;
-   Innovative solutions to improve mobility options for underserved
    communities;
-   Community engagement to accelerate clean transportation options in
    underserved communities;
-   Research and development to reduce EV battery size and cost,
    increase EV battery range, and decrease EV battery emissions;
-   Electrification of off-road and non-road vehicles, including
    agricultural, construction, rail, marine, and aviation;
-   Materials technologies to improve EV efficiency and affordability;
-   Use of the alternative fuels in commercial off-road vehicle
    technologies, including natural gas, hydrogen, and renewable
    propane;
-   Planning and development of medium- and heavy-duty EV charging and
    hydrogen fueling corridors and advanced engine and fuel technologies
    to improve fuel economy and reduce greenhouse gas emissions

Applicants must demonstrate how proposed projects will benefit
underserved communities that lack access to clean transportation
options.

(Reference [Public Law 109-58](https://www.congress.gov/public-laws/109th-congress) and [42 U.S. Code 16191](https://www.govinfo.gov/))",,,false,,Incentives,U.S. Department of Energy,2022-08-16 12:48:40 UTC,,,,"",ELEC|HY|NG|PHEV,GNT,"",FLEET|GOV,https://www.congress.gov/public-laws/109th-congress|https://www.govinfo.gov/,,
13035,MI,Electrification Technology Grants,"The Office of Future Mobility and Electrification and the Michigan
Department of Transportation administer the Michigan Mobility Funding
Platform which provides grants to mobility and electrification companies
to deploy their technology in Michigan, including electric vehicles
(EVs) and EV charging stations. Eligible applicants must collaborate
with a Michigan-based partner, meet a local use case in Michigan, and
have matching funds available. For more information, including
application instructions, see the [Michigan Economic Development
Corporation Michigan Mobility Funding
Platform](https://www.michiganbusiness.org/mobility-funding/) website.
",,,false,37,State Incentives,"",2022-08-16 12:50:33 UTC,,,,"",ELEC|HY|PHEV,GNT,"",FLEET,"",,
13037,WV,West Virginia's National Electric Vehicle Infrastructure (NEVI) Planning,"The U.S. Department of Transportation's (DOT) [NEVI Formula
Program](https://afdc.energy.gov/laws/12744) requires the West Virginia
Department of Transportation (WVDOT) to submit an annual EV
Infrastructure Deployment Plan (Plan) to the DOT and U.S. Department of
Energy (DOE) [Joint Office of Energy and
Transportation](https://driveelectric.gov) (Joint Office), describing
how the state intends to distribute NEVI funds. The submitted plans must
be established according to [NEVI
guidance](https://www.fhwa.dot.gov/environment/alternative_fuel_corridors/nominations/90d_nevi_formula_program_guidance.pdf).

For more information about West Virginia's NEVI planning process, see
the WVDOT [NEVI](https://transportation.wv.gov/Pages/default.aspx)
website. To review West Virginia's NEVI plan, see the Joint Office
[State Plans for EV Charging](https://driveelectric.gov/state-plans/)
website.
",,,false,5,State Incentives,"",2022-09-27 19:51:47 UTC,,,,"",ELEC|PHEV,GNT,"",GOV,"",,
